include_integrated_ct	mode	delta	abs_subtracted	measure_weighted_delta2_abs_subtracted
False	4d_first_then_cff	0.0925821360652859	501045.50314052816	4294.687439105141
False	4d_first_then_cff	0.09809159563416273	498536.8831022663	4796.902513103472
False	4d_first_then_cff	0.10392891699183728	495897.7731654977	5356.300839892118
False	4d_first_then_cff	0.11011361082737267	493122.58800385945	5979.114974135341
False	4d_first_then_cff	0.11666634888915876	490205.65129089175	6672.207239254031
False	4d_first_then_cff	0.12360903307825576	487141.21462992014	7443.124665102866
False	4d_first_then_cff	0.13096486865340778	483923.47949233104	8300.157197359496
False	4d_first_then_cff	0.13875844179240318	480546.62248599547	9252.399098463167
False	4d_first_then_cff	0.14701580176902426	477004.8241272277	10309.813394567384
False	4d_first_then_cff	0.15576454802025858	473292.3014224112	11483.299151499263
False	4d_first_then_cff	0.16503392239477985	469403.34426853014	12784.761272099946
False	4d_first_then_cff	0.17485490689103309	465332.355942248	14227.182415533587
False	4d_first_then_cff	0.18526032721160685	461073.89778687275	15824.696529249873
False	4d_first_then_cff	0.1962849624800075	456622.7380345212	17592.66336011158
False	4d_first_then_cff	0.2079656614865582	451973.90487841645	19547.743187002052
False	4d_first_then_cff	0.22034146585195902	447122.7435509714	21707.970867264652
False	4d_first_then_cff	0.23345374052017745	442064.97735246527	24092.828149462403
False	4d_first_then_cff	0.2473463120168214	436796.7721152892	26723.313033617433
False	4d_first_then_cff	0.26206561493511316	431314.80391641747	29622.00482005178
False	4d_first_then_cff	0.2776608471390847	425616.3291437341	32813.12329632036
False	4d_first_then_cff	0.29418413420273776	419699.2566310684	36322.580397185666
False	4d_first_then_cff	0.3116907036347938	413562.2204037156	40178.02245216357
False	4d_first_then_cff	0.3302390694713704	407204.6526428472	44408.86107895811
False	4d_first_then_cff	0.34989122785355525	400626.85520476324	49046.29057247718
False	4d_first_then_cff	0.37071286424358746	393830.0685394459	54123.2895745089
False	4d_first_then_cff	0.39277357297223764	386816.5366792267	59674.6047304538
False	4d_first_then_cff	0.4161470898512156	379589.5665487914	65736.71394027406
False	4d_first_then_cff	0.44091153862807575	372153.5801026579	72347.76681145752
False	4d_first_then_cff	0.46714969210737795	364514.157579817	79547.49988987613
False	4d_first_then_cff	0.494949248810886	356678.0703779033	87377.12429519492
False	4d_first_then_cff	0.524403126101497	348653.3017849391	95879.18335692352
False	4d_first_then_cff	0.5556097707506484	340449.0543856594	105097.37798478537
False	4d_first_then_cff	0.588673487987254	332075.74275687285	115076.35748042274
False	4d_first_then_cff	0.6237047901279648	323544.97061591374	125861.47361574242
False	4d_first_then_cff	0.6608207659540327	314869.49172938673	137498.49580086285
False	4d_first_then_cff	0.7001454720693739	306063.15427819645	150033.2851698391
False	4d_first_then_cff	0.7418103475479241	297140.8289718441	163511.425475181
False	4d_first_then_cff	0.7859546532561854	288118.3212883838	177977.80847319358
False	4d_first_then_cff	0.8327259373193655	279012.2690434023	193476.1715382277
False	4d_first_then_cff	0.8822805282869017	269840.0266334348	210048.58496351267
False	4d_first_then_cff	0.9347840576457007	260619.53787933444	227734.88630592107
False	4d_first_then_cff	0.9904120134275569	251369.1996803087	246572.05889923946
False	4d_first_then_cff	1.0493503267611473	242107.7189821417	266593.5514630245
False	4d_first_then_cff	1.1117959933290618	232853.965846072	287828.5356667009
False	4d_first_then_cff	1.1779577318070593	223626.8254090866	310301.09836746653
False	4d_first_then_cff	1.2480566814862961	214445.05170365755	334029.36553801206
False	4d_first_then_cff	1.3223271414102968	205327.12607894294	359024.555127369
False	4d_first_then_cff	1.4010173534971218	196291.1228951832	385289.9569263965
False	4d_first_then_cff	1.4843903322642567	187354.58491014614	412819.83873186924
False	4d_first_then_cff	1.572724743929531	178534.4103554928	441598.2796952886
False	4d_first_then_cff	1.6663158378263265	169846.75338845467	471597.93429661624
False	4d_first_then_cff	1.7654764332462605	161306.93914279575	502778.7336259286
False	4d_first_then_cff	1.8705379650078082	152929.39411343407	535086.5348124971
False	4d_first_then_cff	1.9818515912455121	144727.59214032462	568451.7347262392
False	4d_first_then_cff	2.0997893671225114	136714.015790348	602787.8705414537
False	4d_first_then_cff	2.2247454883893707	128900.13249411054	637990.2374958368
False	4d_first_then_cff	2.357137608945747	121296.38433284662	673934.5629205531
False	4d_first_then_cff	2.497408236808644	113912.19005096845	710475.7858875624
False	4d_first_then_cff	2.6460262131531764	106755.95748074327	747447.0024657301
False	4d_first_then_cff	2.8034882793694424	99835.10437724408	784658.6484361178
False	4d_first_then_cff	2.9703207373731604	93156.08538053899	821898.0022268184
False	4d_first_then_cff	3.147081208719529	86724.42274796078	858929.1014715047
False	4d_first_then_cff	3.334360498400048	80544.73843940835	895493.1748067146
False	4d_first_then_cff	3.532784569551749	74620.7851698769	931309.6950901819
False	4d_first_then_cff	3.7430166356791976	68955.47419209837	966078.1596175274
False	4d_first_then_cff	3.9657593773822573	63550.897832758186	999480.6952051639
False	4d_first_then_cff	4.201757290998918	58408.345158388904	1031185.568820487
False	4d_first_then_cff	4.451799177013172	53528.309670601455	1060851.6569736423
False	4d_first_then_cff	4.716720776545259	48910.48854052891	1088133.887154617
False	4d_first_then_cff	4.997407564736579	44553.77364555957	1112689.6128332813
False	4d_first_then_cff	5.294797710365759	40456.23549852895	1134185.8204753613
False	4d_first_then_cff	5.6098852115881375	36615.10204635242	1152306.9960542363
False	4d_first_then_cff	5.943723218279724	33026.735168564155	1166763.403861755
False	4d_first_then_cff	6.297427552090019	29686.60847499122	1177299.4594237178
False	4d_first_then_cff	6.672180435969318	26589.290566382377	1183701.8186078516
False	4d_first_then_cff	7.069234445635948	23728.438206385952	1185806.7659197764
False	4d_first_then_cff	7.489916696191037	21096.803761783805	1183506.4743500773
False	4d_first_then_cff	7.935633277873942	18686.260763548482	1176753.7337790914
False	4d_first_then_cff	8.407873955784511	16487.85050130188	1165564.806982992
False	4d_first_then_cff	8.908217149280727	14491.85124875656	1150020.1702763136
False	4d_first_then_cff	9.4383352076946	12687.870127795875	1130263.0226027812
False	4d_first_then_cff	10.0	11064.955911860074	1106495.5911860075
True	4d_first_then_cff	9.999999999999999e-06	729260.026394794	7.292600263947939e-05
True	4d_first_then_cff	1.0595088837115579e-05	729259.619491281	8.186370036457428e-05
True	4d_first_then_cff	1.1225590746637138e-05	729259.1883774764	9.18967854034777e-05
True	4d_first_then_cff	1.1893613120972307e-05	729258.7316389142	0.00010315950577775894
True	4d_first_then_cff	1.2601388761098507e-05	729258.2476851156	0.00011580256249920404
True	4d_first_then_cff	1.3351283339486879e-05	729257.7349469343	0.00012999512600374326
True	4d_first_then_cff	1.4145803307136463e-05	729257.191682128	0.00014592709964822895
True	4d_first_then_cff	1.4987604271147418e-05	729256.6160962825	0.0001638116606566156
True	4d_first_then_cff	1.5879499870833977e-05	729256.0062760592	0.00018388811243445367
True	4d_first_then_cff	1.682447118204517e-05	729255.3601505255	0.00020642508644195528
True	4d_first_then_cff	1.782567668112595e-05	729254.6755714163	0.00023172413649539484
True	4d_first_then_cff	1.8886462801822905e-05	729253.9502706215	0.000260123773527829
True	4d_first_then_cff	2.001037512041929e-05	729253.1817943644	0.00029200399479992683
True	4d_first_then_cff	2.1201170206484973e-05	729252.367600947	0.0003277913682292249
True	4d_first_then_cff	2.246282817885163e-05	729251.5049495012	0.0003679647397266489
True	4d_first_then_cff	2.379956600877962e-05	729250.5909638288	0.00041306164003725713
True	4d_first_then_cff	2.5215851614781683e-05	729249.6225966467	0.0004636854766935123
True	4d_first_then_cff	2.6716418796213626e-05	729248.5965792615	0.000520513607314686
True	4d_first_then_cff	2.830628305554678e-05	729247.5095260727	0.0005843064023803942
True	4d_first_then_cff	2.9990758362205816e-05	729246.3578039885	0.000655917418464874
True	4d_first_then_cff	3.177547491400375e-05	729245.1375130956	0.0007363048182234469
True	4d_first_then_cff	3.366639795554073e-05	729243.8446269227	0.0008265441900240877
True	4d_first_then_cff	3.56698477164641e-05	729242.4748106041	0.0009278429382527057
True	4d_first_then_cff	3.7792520536232147e-05	729241.0234586347	0.0010415564372690507
True	4d_first_then_cff	4.004151124598945e-05	729239.4857780515	0.0011692061650327118
True	4d_first_then_cff	4.242433688236216e-05	729237.856565019	0.0013125000584129297
True	4d_first_then_cff	4.4948961812434605e-05	729236.1304021742	0.0014733553635128485
True	4d_first_then_cff	4.762382435388603e-05	729234.3015309687	0.0016539242855835154
True	4d_first_then_cff	5.045786497926109e-05	729232.3638420169	0.0018566227822398825
True	4d_first_then_cff	5.346055619864554e-05	729230.310855775	0.002084162884932313
True	4d_first_then_cff	5.6641934220625944e-05	729228.135683889	0.0023395889809351565
True	4d_first_then_cff	6.0012632497358884e-05	729225.8310930502	0.002626318541511069
True	4d_first_then_cff	6.35839172658688e-05	729223.3893483459	0.0029481878399656705
True	4d_first_then_cff	6.73677252043687e-05	729220.8023467804	0.0033095032726918614
True	4d_first_then_cff	7.137670332946767e-05	729218.0613783945	0.003715098967159377
True	4d_first_then_cff	7.562425126761532e-05	729215.1573391169	0.004170401450578399
True	4d_first_then_cff	8.012456604207364e-05	729212.0804628932	0.004681502239958045
True	4d_first_then_cff	8.489268952511044e-05	729208.820528715	0.005255239328931683
True	4d_first_then_cff	8.994455871402163e-05	729205.366617924	0.005899288656001938
True	4d_first_then_cff	9.529705899902193e-05	729201.7071839202	0.006622266781598003
True	4d_first_then_cff	0.0001009680806010482	729197.8300106406	0.007433846144477235
True	4d_first_then_cff	0.00010697657836811517	729193.7221449527	0.008344884438769814
True	4d_first_then_cff	0.00011334263513008393	729189.369855149	0.00936756984183972
True	4d_first_then_cff	0.00012008752882360164	729184.7585826956	0.01051558403427601
True	4d_first_then_cff	0.0001272338036115737	729179.8729636415	0.011804285192510639
True	4d_first_then_cff	0.00013480534523487416	729174.6966507556	0.013250913396323208
True	4d_first_then_cff	0.00014282746084815284	729169.2123340303	0.014874821202299784
True	4d_first_then_cff	0.00015132696360658268	729163.4017224142	0.01669773246250789
True	4d_first_then_cff	0.0001603322622862701	729157.2453892909	0.018744032844721956
True	4d_first_then_cff	0.00016987345623787494	729150.7227726514	0.021041095942546807
True	4d_first_then_cff	0.00017998243599081504	729143.8120786162	0.02361964932838346
True	4d_first_then_cff	0.00019069298984431538	729136.4902333182	0.026514185443713548
True	4d_first_then_cff	0.00020204091680157044	729128.7327642324	0.02976342281314171
True	4d_first_then_cff	0.00021406414622449164	729120.5137898462	0.033410823750111826
True	4d_first_then_cff	0.00022680286460897883	729111.8058381747	0.03750517545965483
True	4d_first_then_cff	0.000240299649904443	729102.5798133216	0.04210124231223323
True	4d_first_then_cff	0.00025459961382653484	729092.8049252906	0.047260497994554417
True	4d_first_then_cff	0.00026975055263874566	729082.4485299396	0.05305194731007047
True	4d_first_then_cff	0.00028580310690685354	729071.4760550498	0.05955304861227073
True	4d_first_then_cff	0.00030281093076017573	729059.8508558815	0.06685074917723612
True	4d_first_then_cff	0.0003208308712253716	729047.5340814134	0.07504264734122743
True	4d_first_then_cff	0.0003399231582322001	729034.484663476	0.08423829692875633
True	4d_first_then_cff	0.00036015160592630627	729020.6589975463	0.09456067133581168
True	4d_first_then_cff	0.00038158382596190565	729006.0109455806	0.10614780686688617
True	4d_first_then_cff	0.00040429145348728406	728990.4916214481	0.11915464719603401
True	4d_first_then_cff	0.00042835038657843596	728974.0492219126	0.13375511358014217
True	4d_first_then_cff	0.0004538410399211335	728956.6288664697	0.1501444284320218
True	4d_first_then_cff	0.0004808486135893327	728938.1724151036	0.16854172323097655
True	4d_first_then_cff	0.0005094633778182846	728918.6183055397	0.18919296554589665
True	4d_first_then_cff	0.000539780974724171	728897.9012563624	0.2123742441441137
True	4d_first_then_cff	0.000571902737978743	728875.9521936009	0.2383954560486861
True	4d_first_then_cff	0.0006059360315074416	728852.6979030918	0.2676044445362228
True	4d_first_then_cff	0.0006419946083430621	728828.0607913733	0.3003916432745249
True	4d_first_then_cff	0.0006801989908343965	728801.9587077525	0.33719528844252
True	4d_first_then_cff	0.0007206768734806797	728774.3046063244	0.3785072681217561
True	4d_first_then_cff	0.0007635635497382513	728745.0063107966	0.4248796868916774
True	4d_first_then_cff	0.0008090023642260101	728713.9661464227	0.47693223284397157
True	4d_first_then_cff	0.0008571451918411112	728681.0806690503	0.5353604450881216
True	4d_first_then_cff	0.0009081529453863058	728646.240246914	0.6009449914981785
True	4d_first_then_cff	0.0009621961134056091	728609.3288391274	0.6745620802102079
True	4d_first_then_cff	0.0010194553300259764	728570.2234754442	0.7571951427830377
True	4d_first_then_cff	0.0010801219787096212	728528.7939212791	0.8499479444741798
True	4d_first_then_cff	0.00114439883193495	728484.902200684	0.9540592953270319
True	4d_first_then_cff	0.0012125007289442108	728438.4022207004	1.0709195574182324
True	4d_first_then_cff	0.0012846552938231323	728389.1392191658	1.2020891667509628
True	4d_first_then_cff	0.0013611036963126905	728336.9492360005	1.3493194153576498
True	4d_first_then_cff	0.0014421014578959352	728281.6586987457	1.5145757689981243
True	4d_first_then_cff	0.0015279193058541326	728223.0837182152	1.7000640282715564
True	4d_first_then_cff	0.0016188440781468522	728161.0295943206	1.9082596799242078
True	4d_first_then_cff	0.001715179682140439	728095.2900122174	2.141940825093354
True	4d_first_then_cff	0.001817248110389361	728025.6466284504	2.4042251209387215
True	4d_first_then_cff	0.001925390516865572	727951.8681048567	2.698611220566216
True	4d_first_then_cff	0.002039968357233062	727873.7094993104	3.0290252598734715
True	4d_first_then_cff	0.0021613645969789036	727790.9114540257	3.39987300204296
True	4d_first_then_cff	0.002289984991438802	727703.1993015842	3.816098325878114
True	4d_first_then_cff	0.0024262594419955466	727610.282226002	4.2832488273337095
True	4d_first_then_cff	0.0025706434329833315	727511.8522574878	4.807549394494303
True	4d_first_then_cff	0.0027236195541006166	727407.5833810514	5.395984722368934
True	4d_first_then_cff	0.002885699113420118	727297.1303953067	6.0563918461811665
True	4d_first_then_cff	0.003057423846387185	727180.1278429078	6.797563905443129
True	4d_first_then_cff	0.003239367726518784	727056.1888276371	7.629366493199956
True	4d_first_then_cff	0.003432138883855167	726924.9037776202	8.5628681084795
True	4d_first_then_cff	0.00363638163757642	726785.839155582	9.610486411080846
True	4d_first_then_cff	0.0038527786495778037	726638.5360242277	10.786152179250163
True	4d_first_then_cff	0.004082053206201907	726482.5086675766	12.105493100965845
True	4d_first_then_cff	0.0043249716357541676	726317.2430467549	13.586039777587583
True	4d_first_then_cff	0.004582345869882053	726142.1950920604	15.247456602733084
True	4d_first_then_cff	0.004855036157379002	725956.789099577	17.11180050056109
True	4d_first_then_cff	0.005143953939483884	725760.4158793164	19.20381084885622
True	4d_first_then_cff	0.005450064896286246	725552.4308710996	21.551234314679338
True	4d_first_then_cff	0.005774392174419787	725332.1521343583	24.185188762962984
True	4d_first_then_cff	0.006118019806832271	725098.8582869992	27.14057089080231
True	4d_first_then_cff	0.00648209633606206	724851.7862375506	30.456512777172172
True	4d_first_then_cff	0.0068678386531318995	724590.1289017325	34.17689315470409
True	4d_first_then_cff	0.007276536064890876	724313.0327128458	38.35090987196055
True	4d_first_then_cff	0.007709554603399424	724019.5950767279	43.03372077747032
True	4d_first_then_cff	0.008168341591761033	723708.8616652875	48.28716108140757
True	4d_first_then_cff	0.008654430481661424	723379.8236004743	54.1805461847292
True	4d_first_then_cff	0.009169445978784383	723031.4143844293	60.79156998216882
True	4d_first_then_cff	0.009715109473235286	722662.5069095269	68.20730982245028
True	4d_first_then_cff	0.010293244793123098	722271.9100990258	76.52535052052335
True	4d_first_then_cff	0.01090578430053167	721858.3654675644	85.85504127008646
True	4d_first_then_cff	0.011554775350255344	721420.543648798	96.31890085181742
True	4d_first_then_cff	0.012242387132886877	720957.0404959776	108.05418819451316
True	4d_first_then_cff	0.012970917925129728	720466.3733305081	121.2146573573173
True	4d_first_then_cff	0.013742802771568434	719946.9767959861	135.97251796542247
True	4d_first_then_cff	0.01456062162357259	719397.1985010264	152.52062451488715
True	4d_first_then_cff	0.015427107962537767	718815.294825531	171.07492057320607
True	4d_first_then_cff	0.016345157936286093	718199.4261694758	191.87716648744023
True	4d_first_then_cff	0.017317840039163607	717547.6522331211	215.19798251491628
True	4d_first_then_cff	0.018348405368189557	716857.9270871561	241.340242509002
True	4d_first_then_cff	0.019440298489537693	716128.0941185817	270.6428570354929
True	4d_first_then_cff	0.020597168951669565	715355.8807313144	303.48498874924104
True	4d_first_then_cff	0.021822883483601802	714538.8928696172	340.2907472804284
True	4d_first_then_cff	0.023121538919078363	713674.6096424974	381.53441576339145
True	4d_first_then_cff	0.024497475889846056	712760.3774603439	427.7462659120642
True	4d_first_then_cff	0.025955293333801626	711793.4043554254	479.51902466898406
True	4d_first_then_cff	0.0274998638665022	710770.7539698831	537.5150609189084
True	4d_first_then_cff	0.02913635006741758	709689.3397130086	602.4743677553707
True	4d_first_then_cff	0.03087022173535881	708545.9186227494	675.2234221050835
True	4d_first_then_cff	0.03270727417075828	707337.0853697197	756.6850114572798
True	4d_first_then_cff	0.03465364754590801	706059.266278441	847.8891249038328
True	4d_first_then_cff	0.03671584742789876	704708.7132698103	949.9850138236062
True	4d_first_then_cff	0.038900766522856935	703281.4981595761	1064.2545367717712
True	4d_first_then_cff	0.041215707714156134	701773.5069129193	1192.1269111547183
True	4d_first_then_cff	0.04366840847160741	700180.4342087301	1335.1950042975373
True	4d_first_then_cff	0.04626706671321315	698497.7784194474	1495.2333057706314
True	4d_first_then_cff	0.04902036820592464	696720.8368189632	1674.2177316872724
True	4d_first_then_cff	0.051937515596988816	694844.7015446264	1874.3474223976725
True	4d_first_then_cff	0.0550282591729173	692864.2557833842	2098.0687018422304
True	4d_first_then_cff	0.0583029294488879	690774.1712207085	2348.101379065737
True	4d_first_then_cff	0.061772471697505	688568.9058537055	2627.4675753406013
True	4d_first_then_cff	0.06544848253232732	686242.703189843	2939.5232719799983
True	4d_first_then_cff	0.06934324866844159	683789.5924380796	3287.992775106654
True	4d_first_then_cff	0.0734697879896336	681203.3902417189	3677.0062997008486
True	4d_first_then_cff	0.07784189305942152	678477.7038183537	4111.1408731797455
True	4d_first_then_cff	0.08247417722138224	675605.9361693525	4595.464759841213
True	4d_first_then_cff	0.0873821234428559	672581.2929883081	5135.585595616949
True	4d_first_then_cff	0.0925821360652859	669396.7921957824	5737.702418644783
True	4d_first_then_cff	0.09809159563416273	666045.2758246643	6408.661757506589
True	4d_first_then_cff	0.10392891699183728	662519.4249491415	7156.017922096265
True	4d_first_then_cff	0.11011361082737267	658811.7775731925	7988.097605445256
True	4d_first_then_cff	0.11666634888915876	654914.7501246673	8914.068871643874
True	4d_first_then_cff	0.12360903307825576	650820.6627456092	9944.014552577977
True	4d_first_then_cff	0.13096486865340778	646521.76860179	11089.0100156729
True	4d_first_then_cff	0.13875844179240318	642010.2876413254	12361.205195547473
True	4d_first_then_cff	0.14701580176902426	637278.4450340113	13773.910695142782
True	4d_first_then_cff	0.15576454802025858	632318.5147003764	15341.687666403865
True	4d_first_then_cff	0.16503392239477985	627122.8679427911	17080.441059526478
True	4d_first_then_cff	0.17485490689103309	621684.0275388779	19007.51570715393
True	4d_first_then_cff	0.18526032721160685	615994.7274432962	21141.794563079005
True	4d_first_then_cff	0.1962849624800075	610047.9780141544	23503.798249110383
True	4d_first_then_cff	0.2079656614865582	603837.136917598	26115.784897836194
True	4d_first_then_cff	0.22034146585195902	597355.9853841312	29001.849078667197
True	4d_first_then_cff	0.23345374052017745	590598.8097429267	32188.018407683576
True	4d_first_then_cff	0.2473463120168214	583560.4875460593	35702.346212914905
True	4d_first_then_cff	0.26206561493511316	576236.5780323662	39574.99843959141
True	4d_first_then_cff	0.2776608471390847	568623.4157360609	43838.33272388647
True	4d_first_then_cff	0.29418413420273776	560718.2068591394	48526.967410642814
True	4d_first_then_cff	0.3116907036347938	552519.1264593957	53677.8379960936
True	4d_first_then_cff	0.3302390694713704	544025.4159308752	59330.23840149145
True	4d_first_then_cff	0.34989122785355525	535237.4785535948	65525.84420483331
True	4d_first_then_cff	0.37071286424358746	526156.9715687305	72308.71487154812
True	4d_first_then_cff	0.39277357297223764	516786.8930034773	79725.27191989098
True	4d_first_then_cff	0.4161470898512156	507131.66090921545	87824.24982421135
True	4d_first_then_cff	0.44091153862807575	497197.18301718065	96656.61646011303
True	4d_first_then_cff	0.46714969210737795	486990.914526665	106275.45985288094
True	4d_first_then_cff	0.494949248810886	476521.90202490805	116735.83805838758
True	4d_first_then_cff	0.524403126101497	465800.81118470756	128094.58896485779
True	4d_first_then_cff	0.5556097707506484	454839.93665926973	140410.09698768213
True	4d_first_then_cff	0.588673487987254	443653.1923232106	153742.01359385464
True	4d_first_then_cff	0.6237047901279648	432256.08074288897	168150.92875064284
True	4d_first_then_cff	0.6608207659540327	420665.6409504887	183697.99038996498
True	4d_first_then_cff	0.7001454720693739	408900.3741156983	200444.46898691868
True	4d_first_then_cff	0.7418103475479241	396980.14750641154	218451.26443485712
True	4d_first_then_cff	0.7859546532561854	384926.0772413083	237778.35212020364
True	4d_first_then_cff	0.8327259373193655	372760.39144201286	258484.1651750912
True	4d_first_then_cff	0.8822805282869017	360506.2755822963	280624.90951127425
True	4d_first_then_cff	0.9347840576457007	348187.7026068182	304253.80810473446
True	4d_first_then_cff	0.9904120134275569	335829.25077291974	329420.27068941074
True	4d_first_then_cff	1.0493503267611473	323455.91256016877	356168.984754631
True	4d_first_then_cff	1.1117959933290618	311092.8983703797	384538.9236507464
True	4d_first_then_cff	1.1779577318070593	298765.43874656735	414562.2674189737
True	4d_first_then_cff	1.2480566814862961	286498.58907611435	446263.23235882755
True	4d_first_then_cff	1.3223271414102968	274317.04044149583	479656.8056502141
True	4d_first_then_cff	1.4010173534971218	262244.9401879931	514747.3824537215
True	4d_first_then_cff	1.4843903322642567	250305.725439984	551527.3045458407
True	4d_first_then_cff	1.572724743929531	238521.97223496746	589975.3016729776
True	4d_first_then_cff	1.6663158378263265	226915.26252700508	630054.8402203616
True	4d_first_then_cff	1.7654764332462605	215506.0706948053	671712.3881243346
True	4d_first_then_cff	1.8705379650078082	204313.67053557868	714875.6105096037
True	4d_first_then_cff	1.9818515912455121	193356.06309950503	759451.5175943787
True	4d_first_then_cff	2.0997893671225114	182649.92509593687	805324.5950435229
True	4d_first_then_cff	2.2247454883893707	172210.5770121644	852354.9572946
True	4d_first_then_cff	2.357137608945747	162051.9694687165	900376.5760620447
True	4d_first_then_cff	2.497408236808644	152186.68590812813	949195.6499459973
True	4d_first_then_cff	2.6460262131531764	142625.95919430815	998589.1952944614
True	4d_first_then_cff	2.8034882793694424	133379.69944803405	1048303.954310936
True	4d_first_then_cff	2.9703207373731604	124456.53006843696	1098055.7309753546
True	4d_first_then_cff	3.147081208719529	115863.82879131331	1147529.2795663038
True	4d_first_then_cff	3.334360498400048	107607.77055508814	1196378.8815421998
True	4d_first_then_cff	3.532784569551749	99693.36898699496	1244229.7526409752
True	4d_first_then_cff	3.7430166356791976	92124.51352068374	1290680.4212495817
True	4d_first_then_cff	3.9657593773822573	84903.99950460608	1335306.208794746
True	4d_first_then_cff	4.201757290998918	78033.5491316495	1377663.9199449108
True	4d_first_then_cff	4.451799177013172	71513.8217199662	1417297.8137176314
True	4d_first_then_cff	4.716720776545259	65344.41269018994	1453746.8732395323
True	4d_first_then_cff	4.997407564736579	59523.84159051148	1486553.32274636
True	4d_first_then_cff	5.294797710365759	54049.53062607907	1515272.2561563272
True	4d_first_then_cff	5.6098852115881375	48917.77633397159	1539482.1467298684
True	4d_first_then_cff	5.943723218279724	44123.71818524675	1558795.9075608957
True	4d_first_then_cff	6.297427552090019	39661.30892263341	1572872.0777918773
True	4d_first_then_cff	6.672180435969318	35523.29219673204	1581425.6296621016
True	4d_first_then_cff	7.069234445635948	31701.193443776676	1584237.839271072
True	4d_first_then_cff	7.489916696191037	28185.329825787936	1581164.6497342149
True	4d_first_then_cff	7.935633277873942	24964.844380145114	1572142.9883316583
True	4d_first_then_cff	8.407873955784511	22027.768269783075	1557194.5821323711
True	4d_first_then_cff	8.908217149280727	19361.11326838183	1536426.9474925722
True	4d_first_then_cff	9.4383352076946	16950.99449077749	1510031.398201075
True	4d_first_then_cff	10.0	14782.781098286287	1478278.1098286286
