graph,returncode,timed_out,result_emitted,neval,duration_s,max_hwm_gib,avg_total_time_s,avg_integrand_time_s,avg_evaluator_time_s,nan_or_unstable_percent,result_re,error_re,rel_error_re_percent,max_weight_impact_re,result_im,error_im,rel_error_im_percent,max_weight_impact_im,max_weight_re_plus,max_weight_re_minus,max_weight_im_plus,max_weight_im_minus
GL166,0,False,True,20,120.15,23.991,0.000470719,0.000322009,0.000289164,0.0,3.868202497800866e-07,5.88004944436005e-07,152.0098662803447,1.4468020363266192,-1.2171047973022688e-07,4.6082266661566405e-07,378.62201154500787,3.106484383987707,1.1193046501484015e-05,-2.3767673693427684e-06,4.418899874320264e-06,-7.561834092992043e-06
GL169,0,False,True,20,128.178,24.559,0.000944988,0.000759165,0.000712061,0.0,-6.429126398174069e-07,3.318039758777013e-07,51.609496427374125,0.46462314221484197,-1.6464806484431614e-07,2.4267665293701916e-07,147.39113585482062,1.162744553492255,7.817608470923616e-08,-5.974241817632051e-06,2.1039036832287796e-06,-3.828872812815364e-06
GL171,0,False,True,20,67.104,20.099,0.000408043,0.000275846,0.000236988,0.0,-2.0151713706076173e-05,1.957076819633191e-05,97.11714091308724,0.8308552076947632,-1.4495075746060878e-05,2.5123244332906473e-05,173.3226150248567,1.289946740070105,0.00014875441569970802,-0.0003348631255333465,0.00029013278552824555,-0.0003739575141140095
GL173,0,False,True,20,62.795,15.547,0.000428307,0.000288093,0.000255719,0.0,1.1323509624651034e-05,1.3838178917129903e-05,122.2075078825781,1.17321181871702,7.751650248093445e-06,4.9923610926879235e-06,64.40384863746682,0.6112391039982993,0.00026569750641993036,-6.303675042582297e-05,9.476223504305664e-05,-3.5941730903521987e-06
GL176,0,False,True,20,65.804,20.177,0.000426169,0.000274236,0.000233734,0.0,-4.858586664831117e-05,4.169137863109076e-05,85.80968398253309,0.7861972343430347,-3.0754790112726016e-05,3.1763717906036634e-05,103.28055496269874,1.0236407245154513,0.00011289062198348112,-0.0007639614797412345,6.40890143287207e-05,-0.00062963711266623
GL178,0,False,True,20,124.027,24.658,0.000427472,0.000298962,0.000267102,0.0,-3.7832196179263508e-06,3.257955381725131e-06,86.11594648874426,0.8568286702131978,-1.5885309819952734e-06,9.170964079908115e-07,57.732358914328074,0.48657441315535266,2.5680210723077707e-06,-6.483142068704635e-05,5.723908043546105e-07,-1.5458770606868925e-05
GL180,0,False,True,20,62.921,15.427,0.000436612,0.000300842,0.000265407,0.0,7.400730583161459e-05,6.440771873774789e-05,87.0288656153648,0.8662378419923283,-2.3531021121973913e-05,4.208781978916229e-05,178.86100042577215,1.6816176990104714,0.0012821585779048815,-0.00010859687635746807,0.00022181243876911004,-0.0007914036318900114
GL184,0,False,True,20,65.919,20.207,0.000379676,0.000266108,0.000234673,0.0,-4.154764174763578e-05,5.0260125764052245e-05,120.96986411247335,1.1940778342936464,-2.0610607467517963e-05,1.5837838049511698e-05,76.84314047740666,0.708513790153207,7.511936308573724e-05,-0.0009922223615605045,5.043229524651342e-05,-0.0002920579922834229
GL186,0,False,True,20,117.317,24.664,0.000813988,0.000594918,0.000311039,0.0,-1.7687822341351374e-06,1.6226898840635479e-06,91.74051235634315,0.9119227966934386,-1.0296136828217367e-06,9.229780848454453e-07,89.64314482650929,0.8506660330896865,1.0884283010961195e-06,-3.225985683388366e-05,1.485858212063529e-06,-1.7517147743616588e-05
GL188,0,False,True,20,60.692,15.555,0.000432237,0.000294177,0.000249211,0.0,8.587543305172672e-06,1.3003924642255224e-05,151.42776205183574,1.4393820717060917,-8.676605709981984e-07,5.692397259032986e-06,656.062687334539,4.19504359633709,0.00024721511746930437,-5.9566574227510355e-05,7.279747844320351e-05,-5.97210475607237e-05
GL189,0,False,True,20,56.85,18.012,0.000450762,0.000297539,0.000257037,0.0,3.1544111072490827e-06,6.963814196602397e-06,220.76431891198354,1.985351627178168,5.454634388809283e-06,6.718893909054576e-06,123.17771330080427,1.1788502630818558,0.00012525230449131705,-5.063047438641422e-05,0.00012860394368526324,-2.3755893394472386e-05
GL191,0,False,True,20,137.315,24.524,0.001278344,0.001091064,0.001023505,0.0,-1.4705356918203544e-07,2.711078723015809e-07,184.35994026502033,1.2749437304142255,-7.399272910933264e-07,5.544272606565581e-07,74.92996505607044,0.7283087595969757,3.7497005212734133e-06,-2.828827607448923e-06,7.790122258434412e-07,-1.0777910551362619e-05
GL197,0,False,True,20,120.893,23.572,0.00055384,0.000403475,0.000362815,0.0,2.1823949106992685e-06,1.6399012651650871e-06,75.14227865568294,0.7272925509613648,-1.531284037689684e-07,2.3480879616084165e-07,153.34111136893196,0.9815319276065464,3.174479123615142e-05,-3.310254321903211e-06,3.0060083464533817e-06,-2.2169846232211628e-06
GL199,0,False,True,20,69.39,20.269,0.000409827,0.000267495,0.000229382,0.0,-2.1229049291467294e-06,4.836937826954021e-06,227.8452398194844,1.9930670213230466,6.4853036543096146e-06,7.198830135944297e-06,111.00220621374497,0.6889166963652519,3.946964307577261e-05,-8.46218360737297e-05,8.93566793690495e-05,-6.746266785834371e-05
GL205,0,False,True,20,68.794,20.13,0.000407331,0.000266972,0.000220509,0.0,-1.433116866455722e-05,3.065535488288746e-05,213.90687389439495,1.5738245951463885,5.3310298274544105e-05,5.4448238952708624e-05,102.13456070402047,0.9415097285056017,0.00033751956234927006,-0.00045109491442942755,0.0010038432891003733,-0.0002747142752549824
GL207,0,False,True,20,56.812,17.984,0.000341795,0.000233453,0.000193027,0.0,-1.0307563440497219e-05,8.418341668643352e-06,81.67149993536461,0.6466742457046466,2.6294337758945415e-05,2.0979680707339112e-05,79.78782694461191,0.6118598632229593,3.15664611415031e-05,-0.0001333127162587266,0.0003217689980945327,-7.168573820161739e-05
GL213,0,False,True,20,119.089,24.251,0.000433121,0.000310608,0.000280158,0.0,-1.5712000897465237e-06,1.3803747966000138e-06,87.85480637432403,0.8768552002533825,6.125303892450068e-07,6.640491963361462e-07,108.41081650734756,1.0560865844596645,1.5488706511366434e-06,-2.755429938665641e-05,1.293770253311016e-05,-2.21821711071506e-06
GL215,0,False,True,20,130.256,24.12,0.00042259,0.000295636,0.000263418,0.0,3.298326257341322e-06,3.118464271610794e-06,94.54687099767052,0.934298269966521,-2.615644496539187e-06,2.5024461302982905e-06,95.67225720503411,0.947518590287682,6.163241032038295e-05,-3.929603321173575e-06,4.9025697038412945e-06,-4.956743572109088e-05
GL217,0,False,True,20,70.637,20.157,0.000383377,0.000251941,0.000213531,0.0,5.8462782730491706e-05,5.762803285619696e-05,98.5721687622314,0.9862096428122475,9.0991828206293e-06,1.177710207667771e-05,129.43032697372712,1.246649453399568,0.0011531312014889652,-1.0333101355898596e-05,0.00022686982579440512,-4.9411752030427763e-05
GL219,0,False,True,20,128.189,24.349,0.000528632,0.000361321,0.000313979,0.0,-1.0974194286290827e-06,6.134566002314947e-07,55.89992160042549,0.3621075209776096,5.848695936710398e-07,1.9176459678550087e-06,327.87581857667743,2.898501227142311,1.380663836263882e-06,-7.947676575470838e-06,3.390490469947467e-05,-1.386679944052703e-05
GL225,0,False,True,20,61.209,17.942,0.000372551,0.00026323,0.000216047,0.0,1.945992575433739e-06,3.1736195784982405e-06,163.0848759939836,1.5574212824072122,2.894525764100756e-06,2.016376526589691e-06,69.66172322933598,0.6514727794194551,6.061460504773855e-05,-1.0611999376103852e-05,3.771409489279884e-05,-4.765971295780571e-06
GL226,0,False,True,20,148.723,24.249,0.0004925,0.000338797,0.000300743,0.0,-1.2567148509560763e-07,9.199996196310274e-08,73.2067118432726,0.42572020484663614,1.1837099917413856e-07,1.3385798006718293e-07,113.08342499522293,0.9346159032686442,5.631566904122685e-07,-1.0700178075656611e-06,2.212628366278989e-06,-1.0077031744490382e-06
GL231,0,False,True,20,59.733,17.927,0.000411588,0.00026703,0.000217791,0.0,2.5080028025629772e-06,1.583345055111302e-05,631.3170996034178,5.4675292281998,1.5524476670640065e-05,9.575872452722406e-06,61.6824171009405,0.5530520863213216,0.00027425157254840185,-0.00011315347495173219,0.00017171688423488345,-9.054971138673134e-06
GL232,0,False,True,20,98.473,34.334,0.000434738,0.000310581,0.000264369,0.0,1.577756134916034e-05,1.4925055421701552e-05,94.59671929905595,0.936973311545501,-3.355861041890381e-05,3.397337870960198e-05,101.23595192268309,0.9945106473836375,0.00029566307810870136,-1.9619779324142444e-05,0.00010492009362505463,-0.0006674879074599862
GL235,0,False,True,20,112.448,35.833,0.000507386,0.000325691,0.000287555,0.0,9.025838930561433e-06,9.883665819339347e-06,109.50412360975463,1.0765179544081385,1.8198352055167317e-05,2.4136808716043098e-05,132.6318374481034,1.2964046651098289,0.00019432955324690665,-2.6817656177344886e-05,0.00047184857003259906,-6.852575211280327e-05
GL236,0,False,True,20,95.829,34.483,0.000446207,0.00029911,0.000265921,0.0,4.033010216970443e-05,4.0434719501998406e-05,100.25940259673472,1.0019918441187525,-4.2970333620979596e-06,1.1505399815745533e-05,267.7521640215565,2.3593914309634427,0.0008082086689303969,-1.9014975240499154e-05,9.595200686330819e-05,-0.00020276767386195917
GL238,0,False,True,20,112.179,35.619,0.00044799,0.000317021,0.000280917,0.0,-1.2654388828887788e-05,9.720233532490416e-06,76.81314098947868,0.5973009863167263,8.06510800754321e-06,1.3241968634813512e-05,164.18836080593638,1.480891320049226,7.2691556806437e-05,-0.0001511695785746008,0.00023887096887260492,-8.35569625143739e-05
GL244,0,False,True,20,126.714,35.9,0.001605342,0.001412165,0.001336636,0.0,8.775627806615273e-07,3.45118659823123e-05,3932.694816010366,29.128514666450155,0.0001790120985569889,0.00013599467492545115,75.96954397032385,0.7234581551055624,0.0005112420065446015,-0.00042125573521722634,0.0025901552512722858,-1.3521990880420756e-05
GL246,0,False,True,20,98.319,34.457,0.000507651,0.000338208,0.000296341,0.0,1.9155691271906723e-05,2.3527225284863027e-05,122.82107155990498,1.2028809314338431,-5.293171572820711e-06,1.3828020665787353e-05,261.2426307280732,1.9779901423297963,0.0004608403151882059,-6.377587678089606e-05,0.0001266041153428403,-0.0002093968238539934
GL249,0,False,True,20,119.683,35.872,0.000478908,0.000326081,0.000287756,0.0,-3.060882813553057e-06,2.3540019985782292e-06,76.90598242295059,0.6106240254571879,-1.454319751538402e-05,2.4298082631277414e-05,167.07524329209258,1.4875055346822925,1.0997044280090677e-05,-3.7380971701289816e-05,0.00019737623129905755,-0.00043266173592222993
GL250,0,False,True,20,103.267,34.497,0.00055563,0.000363714,0.000324471,0.0,-3.2238398942273895e-05,2.281997999971074e-05,70.78509091153136,0.5996748664334373,2.0663791206440994e-06,1.074971225657211e-05,520.2197481177305,4.042020630388187,2.5907957394667798e-05,-0.00038665115159471926,0.000167046940716937,-0.00010768497132160168
GL252,0,False,True,20,102.86,34.438,0.000437242,0.000308291,0.000273904,0.0,-2.8197415455467694e-07,4.361856477227542e-06,1546.8993901644076,10.9035448210261,-2.300198195343614e-05,1.7909578631517335e-05,77.86102374905099,0.7291575547559808,4.590647879176719e-05,-6.149035665115722e-05,6.043172126298866e-05,-0.0003354413783141739
GL254,0,False,True,20,104.752,34.249,0.000478494,0.000325725,0.000291411,0.0,7.5501733059974205e-06,5.125674785955297e-06,67.88817392951441,0.47316696932126545,-2.3299981220196862e-05,2.3561685073356964e-05,101.1231934081271,0.9263792359525286,7.144985242098238e-05,-2.4553601788549355e-05,0.00013041637491812373,-0.0004316923760094847
GL256,0,False,True,20,50.124,22.875,0.000307682,0.000205856,0.000171174,0.0,1.1290919115591928e-06,3.7123736847652854e-06,328.7928685662774,2.516818086242499,-4.7781458304269915e-06,3.828468205392216e-06,80.12455754306876,0.7477696540553922,3.862421490683396e-05,-5.683437888084586e-05,4.222631426159878e-06,-7.145904909289213e-05
GL257,0,False,True,20,57.035,23.008,0.000603239,0.000487467,0.00043601,0.0,-2.3296098729952682e-05,2.5519422898205594e-05,109.54376178614962,1.0793036117690278,3.917448872968921e-06,6.943411893181576e-06,177.2432038894579,1.0870624414150134,5.2331702301981826e-05,-0.0005028712699873158,7.835666110318064e-05,-8.517023071936177e-05
GL259,0,False,True,20,49.685,22.777,0.000334634,0.000203121,0.000167392,0.0,-9.898566219211668e-05,8.917616855436288e-05,90.08998533675008,0.6518067395869994,-8.276929334584984e-05,7.70479335858484e-05,93.08758172418501,0.9304860984779697,0.0004854162423725468,-0.0012903904347860739,2.0549537158147487e-05,-0.001540313536783168
GL261,0,False,True,20,97.502,23.043,0.000446923,0.00034069,0.000293033,0.0,-1.5819919295103036e-05,1.810287775071133e-05,114.43091088533536,1.1353717688820943,-8.405393433923007e-06,1.4657060422318121e-05,174.3768514530712,1.6273900559154837,1.739188495143312e-05,-0.00035922979507306216,8.999673007082e-05,-0.00027357707380847203
GL262,0,False,True,20,50.051,22.979,0.000293276,0.000197806,0.000164924,0.0,1.676822490465009e-05,2.9053672059796754e-05,173.2662355437499,1.6441345661718825,-1.3206161749991443e-05,1.0808342608795936e-05,81.84317906603665,0.5905238695442265,0.0005513843635815886,-0.00010877989100555907,7.84233589633426e-05,-0.000155971074768638
GL263,0,False,True,20,50.15,22.89,0.00037645,0.00024657,0.000204121,0.0,-4.623063629777793e-05,4.009296784960096e-05,86.72380711214227,0.8583471453893816,-6.839868238956373e-06,2.8429816172712184e-05,415.6485940882686,3.601006582495969,7.200803046203966e-05,-0.0007936386939146484,0.00021587564611356782,-0.0004926082110377402
GL265,0,False,True,20,49.486,23.001,0.000298951,0.00019737,0.000164194,0.0,-0.00016579210390811445,0.0001070393148781201,64.56237200382208,0.5194836705219997,-9.044484722769019e-05,9.631248873876252e-05,106.48753543283772,1.0592295148001845,0.00038732497396111394,-0.0017225258136350414,0.00011354087111434135,-0.0019160370329032617
GL267,0,False,True,20,52.627,23.014,0.00033679,0.000231471,0.000184169,0.0,-1.6773071855542916e-05,1.7088956128318612e-05,101.88328217690969,0.6378193197940156,8.542425470724625e-06,1.8252554266937398e-05,213.669458744357,1.7060360901337652,0.00016145198459481305,-0.0002139637856351706,0.00029147372300668257,-0.00019743170322308114
GL268,0,False,True,20,92.087,22.886,0.000558484,0.000377283,0.000292728,0.0,-9.9621810469821e-07,7.102130117739874e-07,71.29091595751879,0.6995995837625951,-1.2021379845047666e-07,1.642417221839611e-06,1366.246839389425,10.51616618164059,3.5096784960173745e-07,-1.3939075427672585e-05,1.896449639658938e-05,-2.5283765636629215e-05
GL274,0,False,True,20,90.504,20.082,0.001037633,0.0008891,0.000814015,0.0,2.0528439800155417e-06,2.2040415814495902e-05,1073.6527485312856,8.178336604423581,-2.8240429042048458e-05,4.322191918108501e-05,153.04979650532198,1.4416714422356425,0.0003357769812986339,-0.0002675280984830451,0.0002486494734163479,-0.0008142684013280665
GL276,0,False,True,20,112.373,23.504,0.000586812,0.000388374,0.000346526,0.0,4.478908137937056e-07,4.613859946487289e-07,103.01305149367028,1.0160509806227906,1.2159377002405207e-07,2.960820798152507e-07,243.5010278542097,1.64160104535412,9.101598011340686e-06,-1.2076720580535655e-06,3.0014103368685323e-06,-3.9921691996006466e-06
GL277,0,False,True,20,49.384,14.904,0.000383006,0.000254648,0.00022609,0.0,-3.867484979322402e-07,1.1642362851415065e-05,3010.3188282982937,23.332591675155548,-1.4711983480038106e-05,1.9308742165698505e-05,131.24499624335152,1.2344698270591232,0.00012195270847350981,-0.00018047689566465404,0.00011442079413255471,-0.0003632299940459864
GL280,0,False,True,20,74.251,21.657,0.000348241,0.000229538,0.000199337,0.0,-7.041642742028282e-06,5.021847591886588e-06,71.31642112306439,0.6345567954001351,3.3555986148451622e-06,4.108481513540771e-06,122.436619664964,1.1598164452327764,1.0468603026928267e-05,-8.936644505468175e-05,7.783756914195489e-05,-2.2446330160774755e-05
GL282,0,False,True,20,91.794,22.818,0.000496494,0.000337641,0.000302217,0.0,6.528919394210566e-07,4.185009491125643e-07,64.0995735808386,0.575667968701339,3.6593092867305193e-07,6.447779184377114e-07,176.2020829383899,1.6878388199389147,7.516979530959945e-06,-1.1784028808823907e-06,1.2352648536613503e-05,-2.1714175400421553e-06
GL283,0,False,True,20,98.099,22.869,0.000423081,0.000295035,0.000261549,0.0,-3.5223702215995755e-07,2.5726005239027794e-07,73.03606270934554,0.6392691296448269,-6.658657642210581e-07,1.2970208690751706e-06,194.78713860479812,1.8123912414500507,1.24282607378671e-06,-4.503485091697633e-06,6.542327126903274e-06,-2.4136185581113804e-05
GL284,0,False,True,20,61.264,17.787,0.00039128,0.000259742,0.000223462,0.0,0.00010708576295397727,9.01322715982631e-05,84.16830502202207,0.8364611708007227,4.90950998246673e-05,5.9601814431092906e-05,121.4007398782121,1.1839095873928263,0.0017914616531314496,-1.4351127169379264e-05,0.0011624831875286297,-0.00021232345933168442
GL286,0,False,True,20,17.489,2.885,0.000178973,0.000102941,7.7876e-05,0.0,-1.54175280605136e-05,1.950867269750839e-05,126.53567174281832,1.1639620104745318,8.385513724044845e-05,9.197107622540102e-05,109.67852328674952,1.0889941974151383,0.00011775302343581585,-0.00035890833915725834,0.0018263551575659687,-0.00013749832327426405
GL288,0,False,True,20,19.225,2.883,0.000199144,0.000111212,8.4569e-05,0.0,3.6325649304673046e-05,3.32535079593686e-05,91.54277651161149,0.7155775510516167,2.173317590748975e-06,1.0979903442031543e-05,505.21394060256125,4.440283107600828,0.000519876383395956,-0.00015988239793854943,0.00019300290771308805,-6.625586864014784e-05
GL289,0,False,True,20,19.292,2.881,0.000220886,0.000118267,8.7798e-05,0.0,-0.00010779728058054556,0.00013241272688183843,122.83494181738688,1.2061572022717812,1.2061124523554803e-05,1.792790986062529e-05,148.64210899748971,1.4062138188095392,0.00032711330739207796,-0.0026004093271507407,0.0003392103995081077,-8.334444747494606e-05
GL291,0,False,True,20,17.392,2.888,0.000176501,0.000101548,7.7713e-05,0.0,-0.0001047450900858558,0.00010242128695794673,97.78146820437662,0.977072093049814,-2.7765998603726575e-05,6.47850959954545e-05,233.3252872337156,1.971167952143064,8.218574194064598e-05,-0.002046870088137569,0.0006394894284916133,-0.0010946289321382978
GL292,0,False,True,20,18.526,2.903,0.000176426,0.00010203,7.922e-05,0.0,9.213637143440063e-05,9.341883116117354e-05,101.39191473118301,1.0117644948301407,-4.465942540278656e-05,3.264789719636951e-05,73.10415864493505,0.7058185522810777,0.0018644061859961712,-7.936597010983457e-05,5.0604805473254744e-05,-0.0006304290196699919
GL293,0,False,True,20,18.416,2.9,0.000194081,0.000111932,8.5901e-05,0.0,7.729013742478261e-05,4.08492283037195e-05,52.85179929130446,0.36251546792209777,0.0004625261020606038,0.0004477752569250517,96.81080806686683,0.969566130869743,0.0005603774066861662,-2.4300855546070045e-05,0.00896899286402327,-2.2518921304453307e-05
GL295,0,False,True,20,61.275,18.032,0.000349648,0.000241633,0.000206231,0.0,-6.374956234689238e-06,3.689798818558265e-06,57.87959450576735,0.5531000725725426,-2.4882290509205976e-06,2.6041264995986883e-06,104.65782877324781,0.7582762269933514,2.386745726156065e-06,-7.0519775121068e-05,2.5259786821441937e-05,-3.773529873254637e-05
GL296,0,False,True,20,169.542,25.275,0.001405564,0.001214709,0.001151841,5.0,8.999046222707577e-09,9.845786587881554e-08,1094.0922342455992,7.467502446783226,5.501901491257216e-07,5.19746596414607e-07,94.46672159443588,0.9455292888398209,1.2980740340980309e-06,-1.3440079937356835e-06,1.0404418008590372e-05,-8.040444631109144e-08
GL297,0,False,True,20,82.947,16.269,0.00045952,0.000307486,0.000271227,0.0,-5.308926365176845e-07,4.927186881097432e-06,928.0947864367871,6.829786589516979,-7.081114690547263e-06,4.794183686211932e-06,67.70379941186087,0.5527858810790515,7.251766818723586e-05,-5.88089179508839e-05,1.8000694196670593e-05,-7.828680446471968e-05
GL299,0,False,True,20,160.615,25.973,0.000450502,0.000331321,0.000300979,5.0,3.86375992058425e-07,5.972854393192596e-07,154.58658187772247,0.9338946418592978,-1.6624892956052956e-07,2.2075655427751589e-07,132.7867522883151,1.0867038249501109,7.213379155655876e-06,-7.216689374528674e-06,1.5992062448032965e-06,-3.6132669529457806e-06
GL300,0,False,True,20,78.424,15.904,0.000517964,0.000375058,0.000306667,0.0,1.1840356489000164e-07,4.140365753270783e-06,3496.825249406327,29.18819029282014,-8.923009576576483e-06,8.694804453490541e-06,97.44250949046389,0.9364189665812689,6.911971566715291e-05,-3.102759337590398e-05,2.8000037487658312e-05,-0.0001671135081298503
GL301,0,False,True,20,163.653,46.519,0.00162738,0.001416897,0.001329198,0.0,1.2263115588689418e-05,1.1588706871648219e-05,94.50051080279123,0.9093501633969703,2.6731820407035766e-06,2.7000088583313327e-06,101.0035537131132,0.7946233801391013,0.00022302932328661313,-3.6524399027287494e-05,4.248345897822033e-05,-1.7503115970427507e-05
GL303,0,False,True,20,140.034,46.491,0.000521178,0.00037328,0.000336637,0.0,-2.70225151808676e-05,3.1633782557257615e-05,117.06453801774481,1.1336786966559187,6.358509464229418e-07,4.509552620783721e-05,7092.153666126893,53.03837396735356,0.0001120327661822135,-0.0006126969958122152,0.0005485731444961721,-0.0006744900056775136
GL307,0,False,True,20,135.317,46.477,0.000490155,0.000358805,0.000324402,0.0,0.00011647609149530499,8.082554919259732e-05,69.39239474382201,0.5442660734713979,-0.0001259208162744646,7.678094033291241e-05,60.97557386028697,0.44667404443009806,0.0012678796994288987,-6.44629673899992e-05,0.00011516376206641394,-0.0011249112056650882
GL309,0,False,True,20,149.631,46.553,0.000637959,0.000450043,0.000400975,0.0,9.439927541380881e-06,8.082763954200466e-06,85.62315673260042,0.7506135684454122,4.762518943039655e-06,5.155766073116266e-06,108.25712474385713,1.0273846965604434,0.0001417147539540406,-5.531104805097513e-05,9.78587815831632e-05,-1.6803042352480462e-05
GL311,0,False,True,20,67.178,24.433,0.000349529,0.000233293,0.00020121,0.0,-1.2703518745850993e-05,9.895413128883182e-06,77.89505669139942,0.5433679249553882,-6.683626133430647e-06,1.100148053133813e-05,164.6034699084996,1.5307353098796,4.3660108175074406e-05,-0.0001380536924112986,4.3535660639901355e-05,-0.00020461725040952708
GL313,0,False,True,20,90.273,34.857,0.000353041,0.000240986,0.000206408,0.0,3.958674231949203e-05,4.358620050126649e-05,110.10302426377017,1.0932353290413575,1.461056992988919e-05,9.979538837063604e-06,68.3035561579855,0.5411474243801461,0.0008655525053065061,-5.8154370560146674e-05,0.00015812944572571094,-9.490022603228871e-06
GL317,0,False,True,20,88.313,34.438,0.000388834,0.000259968,0.000220094,0.0,0.00015383303619129042,0.00022152281025450624,144.00210496986097,1.386824575624393,-4.940390288428631e-05,3.8431740780561335e-05,77.79090018571215,0.7059635794349545,0.004266788702659965,-0.0009272897172139691,4.858906172588427e-05,-0.0006975471223649528
GL319,0,False,True,20,74.508,24.559,0.000880452,0.000754319,0.000692399,0.0,0.001033443920988745,0.0010408937072599878,100.72086991078484,1.0068344302095182,-0.0005375645381648668,0.0005387479345641121,100.22014033948095,1.0019819451832745,0.020810138426843865,-6.644371483361607e-05,0.00010572451645045356,-0.010772599232239636
GL321,0,False,True,20,87.272,34.792,0.00041642,0.000284154,0.000240335,0.0,-0.00020248991985388694,0.00019502673895391596,96.31429509905665,0.9646211696868559,-0.00021294132937716418,0.0002180011551317618,102.37615955972342,1.0218250983596582,1.7238592092322582e-05,-0.003906521266785082,0.00014639397676887296,-0.0043517758967131425
GL322,0,False,True,20,68.97,24.532,0.000331602,0.00022807,0.000192515,0.0,-0.0002357674802530566,0.00017510006190665,74.26811438062181,0.6979012120656083,0.0002227485200605943,0.00019563963059468988,87.82982286098692,0.8781847967351838,1.7681456634184565e-05,-0.0032908482046852513,0.00391228727624952,-1.2853622924938081e-05
GL323,0,False,True,20,69.557,24.591,0.000348125,0.000233223,0.00019825,0.0,2.1001294163531713e-05,3.344744590732156e-05,159.2637370196086,1.53318306426373,-0.0003402687892119038,0.00030806018387279706,90.53436390281193,0.9056270362773337,0.0006439765707829508,-0.00013232279954043284,8.28300920080867e-06,-0.006163132302233064
GL325,0,False,True,20,75.838,33.962,0.000341086,0.000229181,0.000188636,0.0,-0.0029353429298043607,0.0029399107902577082,100.1556159046007,1.0014779980292219,-0.0014376926846244138,0.0014431155838634702,100.37719460473384,1.0035780757545139,3.9999687321162395e-05,-0.058793627217394034,6.97783384403286e-05,-0.028856737159234206
GL327,0,False,True,20,85.158,34.849,0.000401792,0.000276346,0.00023304,0.0,0.0004112807621197138,0.00041085238482503074,99.89584309937688,0.9990055798289903,-0.0010482287366664254,0.0010436923016039193,99.56722851570233,0.9958756405955861,0.008217435524678273,-1.2912188674277705e-05,3.6152104999555744e-05,-0.020878109292367567
GL331,0,False,True,20,85.272,34.668,0.000448691,0.000287051,0.00023578,0.0,0.0003620000353426197,0.0003655039455263172,100.96793089547111,1.0091544109059838,-0.0004998643584705492,0.00046665329402275046,93.35598470164673,0.9347210677473069,0.007306278648282535,-6.73419899607418e-05,4.228389139871329e-06,-0.009344674937568286
GL333,0,False,True,20,76.917,33.895,0.000378468,0.000256978,0.000215418,0.0,0.008522212609727528,0.008520172530348296,99.97606162304724,0.9997725721216766,0.004537939602032208,0.0045377473833233565,99.99576418538568,0.9999597171764876,0.17040548841990152,-4.580160057715419e-06,0.09075513602024218,-1.4830177579154462e-05
GL335,0,False,True,20,85.035,34.832,0.00038833,0.000261893,0.000209937,0.0,0.00032696641698380516,0.00031818975577762974,97.31573007187153,0.9742735960347468,-0.0003423297861242251,0.0003374124660958352,98.56357225467798,0.9862764312234265,0.006371094937148168,-7.95174715262591e-06,1.298007665465673e-05,-0.006752635995201592
GL336,0,False,True,20,79.475,34.228,0.000368279,0.000240332,0.00020182,0.0,0.007790744076810038,0.007792549029525161,100.02316791178517,1.0002200140591613,0.007016314246807764,0.0070124301025623285,99.94464124455082,0.999474034781473,0.1558491630007653,-5.650908008450318e-05,0.14025247819103376,-1.0788473867250375e-05
GL337,0,False,True,20,79.123,34.065,0.00037769,0.00025662,0.00021553,0.0,-0.0006400093076896973,0.0006478035221148009,101.21782829272267,1.011539142642015,-0.0012782583686202571,0.0012859829046419633,100.6043016194014,1.0057207165056448,9.24858333230289e-05,-0.012947889327666919,0.00016283920353132617,-0.025711418447362033
